pid,fig,png,mode,ink,kind,region_id,box,transform,parents,note,cut_id,axis,depth,gap,gap_px,half_a,half_b,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,sibling_region,sibling_fate,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source,union,width_before,width_after,duplicate,contains_another_panel,foreign_axes_in_union,spine_before,spine_after,spine_moved,would_production_refuse
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,441,641",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_CANDIDATES,,"138,568,139,251",,,,,,,,,,,321,,,,leftmost of 6 free runs,321:147-222:free;322:147-222:free;354:182-227:free;355:182-227:free;387:186-232:free;388:186-232:free;190:206-251:clipped;191:206-251:clipped,6,2,147-222,396,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_CANDIDATES,,"138,577,1098,1339",,,,,,,,,,,176,,,,leftmost of 15 free runs,176:1128-1333:free;177:1128-1332:free;193:1205-1304:free;194:1205-1304:free;227:1195-1306:free;228:1195-1306:free;262:1204-1310:free;296:1205-1322:free;297:1205-1322:free;330:1207-1316:free;331:1207-1316:free;364:1178-1302:free;365:1178-1302:free;398:1167-1278:free;399:1167-1278:free,15,0,1128-1333,401,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,577,1098,1339",,,,,,,,,,,176,205,205,0.95,leftmost column whose run is >= 0.95 of the longest (205 px),176:205px;177:204px;365:124px;364:124px;570:117px;569:117px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_CANDIDATES,,"624,1083,174,292",,,,,,,,,,,707,,,,leftmost of 4 free runs,707:236-279:free;708:236-279:free;875:200-277:free;876:200-277:free;741:240-292:clipped;742:240-292:clipped;841:174-272:clipped;842:174-272:clipped,4,4,236-279,899,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_CANDIDATES,,"619,1083,821,990",,,,,,,,,,,728,,,,leftmost of 3 free runs,728:918-972:free;890:870-930:free;891:870-930:free,3,0,918-972,897,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,821,990",,,,,,,,,,,923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_CANDIDATES,,"627,1083,1107,1342",,,,,,,,,,,698,,,,leftmost of 6 free runs,698:1132-1336:free;699:1133-1335:free;784:1252-1323:free;785:1252-1323:free;852:1230-1310:free;853:1230-1310:free,6,0,1132-1336,900,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"627,1083,1107,1342",,,,,,,,,,,698,204,204,0.95,leftmost column whose run is >= 0.95 of the longest (204 px),698:204px;699:202px;922:107px;921:107px;957:95px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"352,400,30,46",48,16,NO_PANEL_IN_REACH,0,left 219px share 0.00 reach 220 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"352,400,30,46",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"138,568,139,251",,CONTAINMENT,6,CUT_HALF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW,,,,,,3,,,,30,,,,,,,,,,,,,,"352,400,30,46",,,,,,,,,,,,,,"138,568,139,251",row,above,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"352,400,30,46",,,,,,,,,,,,,,"138,568,139,251",,,,,,,,,,"축 없음, 잉크 0.594","행 겹침 -5.81, 패널 행 139-251, 조각 30-46",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.51 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"99,568,76,286",469,210,NO_PANEL_IN_REACH,0,left 56px share 0.95 reach 34 [gap] | overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"99,568,76,286",,,,,,SAME_HALF_NESTED_PANEL,0,1,,"138,568,139,251",CONTAINMENT,8,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"132,568,315,402",436,87,NO_PANEL_IN_REACH,0,left 51px share 0.00 reach 220 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"132,568,315,402",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"138,568,139,251",,CONTAINMENT,7,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,568,139,251",,,,,,,,,,,321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW,,,,,,4,,,,29,,,,,,,,,,,,,,"132,568,315,402",,,,,,,,,,,,,,"138,568,139,251",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"132,568,315,402",,,,,,,,,,,,,,"138,568,139,251",,,,,,,,,,"축 없음, 잉크 0.088","행 겹침 -0.74, 패널 행 139-251, 조각 315-402",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.62 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"800,887,29,46",87,17,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 223px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"800,887,29,46",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"624,1083,174,292",,CONTAINMENT,10,CUT_HALF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW,,,,,,5,,,,23,,,,,,,,,,,,,,"800,887,29,46",,,,,,,,,,,,,,"624,1083,174,292",row,above,False,O,X,-,O,X,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"800,887,29,46",,,,,,,,,,,,,,"624,1083,174,292",,,,,,,,,,"축 없음, 잉크 0.513","행 겹침 -7.53, 패널 행 174-292, 조각 29-46",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 7 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.86 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",468,223,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 56px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",,,,,,SAME_HALF_NESTED_PANEL,0,1,,"624,1083,174,292",CONTAINMENT,12,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",444,91,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 72px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"624,1083,174,292",,CONTAINMENT,11,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"624,1083,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW,,,,,,6,,,,22,,,,,,,,,,,,,,"649,1093,314,405",,,,,,,,,,,,,,"624,1083,174,292",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,,,,,,,,,"624,1083,174,292",,,,,,,,,,"축 없음, 잉크 0.074","행 겹침 -0.24, 패널 행 174-292, 조각 314-405",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 7 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.11 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,577,445,756",,,,,,,,,,,181,192,192,0.95,leftmost column whose run is >= 0.95 of the longest (192 px),181:192px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,577,445,756",,,,,,,,,,,181,192,192,0.95,leftmost column whose run is >= 0.95 of the longest (192 px),181:192px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"138,577,445,756",,,,,,,,,,,181,192,192,0.95,leftmost column whose run is >= 0.95 of the longest (192 px),181:192px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,21,,,,,,,,,,,,,,,"102,117,570,615",15,45,OFFERED,,,,,,,,,,,"138,577,445,756",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE,,,,,,,,,21,,,,,,,,,,,,,,,"102,117,570,615",,,,,,,,,,,,,,"138,577,445,756",,left,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_WHY,,,,,,,,,,,,,,,,,,,,,,,,"102,117,570,615",,,,,,,,,,,,,,"138,577,445,756",,,,,,,,,,"축 없음, 잉크 0.332","행 겹침 1.00, 패널 행 445-756, 조각 570-615",이 클립에서 캡션을 읽지 못했다,밑변 행 544에 조각 쪽 잉크가 없다,"밑변에 선 열 0.00, 축 범위 안 잉크 1.00 (교집합 1.00)",합쳐도 표시 개수가 늘지 않는다 (6→6),,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,POST,,,,,,,,,,,,,,,,,,,,,,,,"102,117,570,615",,,ADOPTED,,,,,,,,,,,"138,577,445,756",,,,,,,,,,,,,,,,,"102,577,445,756",,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",437,83,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 80px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"619,1083,441,641",,CONTAINMENT,19,CUT_HALF;TRIM;MERGE;COLUMN_SIBLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,441,641",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,441,641",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,441,641",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW,,,,,,10,,,,24,,,,,,,,,,,,,,"657,1094,665,748",,,,,,,,,,,,,,"619,1083,441,641",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,,,,,,,,,"619,1083,441,641",,,,,,,,,,"축 없음, 잉크 0.084","행 겹침 -0.29, 패널 행 441-641, 조각 665-748",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 220 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.95 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,821,990",,,,,,,,,,,923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,821,990",,,,,,,,,,,923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,AXIS_FALLBACK,,"619,1083,821,990",,,,,,,,,,,923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,33,,,,,,,,,,,,,,,"93,586,793,1419",493,626,OFFERED,,,,,,,,,,,"619,1083,821,990",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE,,,,,,,,,33,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,,,"619,1083,821,990",,left,False,O,X,-,X,X,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,GATE_WHY,,,,,,,,,,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,,,"619,1083,821,990",,,,,,,,,,"축 없음, 잉크 0.081","행 겹침 1.00, 패널 행 821-990, 조각 793-1419",이 클립에서 캡션을 읽지 못했다,"건너는 간격 391 px, 패널 내부의 가장 큰 간격 24 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.18 (교집합 0.18)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"613,1112,791,1412",499,621,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 36px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"613,1112,791,1412",,,,,,OPPOSITE_AND_NESTED,1,2,"138,577,1098,1339","619,1083,821,990;627,1083,1107,1342",CONTAINMENT,23,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"93,148,1437,1458",55,21,NO_PANEL_IN_REACH,0,left 471px share 0.00 reach 220 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"93,148,1437,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,26,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",463,21,NO_PANEL_IN_REACH,0,left 0px share 0.00 reach 34 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,25,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,REGION,50,"138,577,445,756",ADOPT,43,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,REGION,51,"619,1083,441,641",ADOPT,44,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,CAP,158,REGION,52,"138,568,139,251",ADOPT,45,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
